gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
SPON2	-1.7881678722647103	0.24565684340471539	-3.017990085046964	0.017578582788897117	0.05726001774519795	-3.326601884743648
PPP1R15A	-0.7362362734128736	5.0669693133032085	-3.019007605643773	0.017552093607710102	0.05721741368605635	-4.030799456278688
PPARA	-0.6659638814396818	3.95741484076939	-3.0214251718879575	0.017489324794302753	0.05705759094648879	-3.8708095208115716
RP11-368J22.2	-2.0414024034249145	-2.155729744025664	-3.0223432941484454	0.017465548758347053	0.056991217942512024	-2.951083582917521
ZNF568	-0.7778335495694524	2.827352526305177	-3.022432293327069	0.017463245806679604	0.056991217942512024	-3.678925429906315
CCDC69	-1.3648740079798873	-0.5648885458421901	-3.02286954249202	0.01745193613159417	0.056969183806927594	-3.1768887147192166
MAN1A2	-0.5205992629865719	6.400283714731317	-3.0236432501752675	0.017431942615350953	0.056926294710649625	-4.107826949409521
KBTBD11	-0.6208555512667804	4.280258872658144	-3.0252813579328586	0.01738969127535194	0.056810657433579936	-3.9161493120877067
STT3B	-0.5357749299960339	6.924553897881969	-3.0265474690777534	0.01735710841245162	0.05676003418436877	-4.113978477856481
TRANK1	-0.92395492377248	2.7987892082807924	-3.02786773341732	0.017323200184264646	0.05668263039015987	-3.6660756805086536
EEF2K	-0.5434654207259078	4.5432121893011965	-3.0288808540808385	0.01729722745564751	0.05660879818932995	-3.9493757591812395
NCK1	-0.5417610093019238	5.131823128134527	-3.029067278297804	0.017292452671715586	0.05660432527089558	-4.022099017907909
GOLGA3	-0.5722281904553759	6.540257122428691	-3.029830368891598	0.017272922459082646	0.0565515413212899	-4.101472958214329
TNFRSF11A	-1.9892317666359127	-2.0271892215156635	-3.030536533291793	0.017254869820525473	0.05650357508854644	-2.9538269306581784
COQ10B	-0.8833240779585592	4.397984336245116	-3.0306458215601078	0.017252077706763316	0.05650357508854644	-3.9257138929759625
ARMCX5	-0.6659650458314079	3.9004861525033694	-3.0316153240141697	0.017227329465255774	0.056451262759220126	-3.8455100862234652
MICAL2	-1.1834866216036146	0.14648850958034004	-3.0335181163824703	0.017178865676132794	0.056332434356345426	-3.2869248044810586
LIMK1	-0.6260795482869783	5.652197183998437	-3.034388790714386	0.017156737511498148	0.05627098209488008	-4.058549375964522
CDH7	-1.1670410753255485	1.94185812507293	-3.034681238681226	0.017149311670798046	0.05625773603402819	-3.53074463877099
CDH11	-0.4852960202301251	7.524837213748519	-3.0391271501532264	0.01703683579148433	0.05595507329657173	-4.1074435188621745
EAF2	-0.9686451740330901	1.9928102655708495	-3.039725346616865	0.017021761421112162	0.05591662093418748	-3.5299431066585067
RPH3A	-0.740363445826683	2.8428930629134728	-3.040102375772583	0.01701226759781316	0.05589648912602944	-3.654388665626031
SEMA4B	-0.8928048745288963	2.3940297818425993	-3.0426285565723497	0.016948800131165686	0.05570999829379198	-3.5817299824930378
CUEDC1	-0.495210229422403	5.356712751049361	-3.0431633443899764	0.016935396112515474	0.05568798139631152	-4.021957680501726
CCND3	-0.8639203192200169	5.811160865916084	-3.043243774493927	0.01693338116131658	0.05568798139631152	-4.05482759500889
C8ORF4	-1.0996829972256852	2.994207252236764	-3.0433375982240323	0.01693103098851275	0.05568798139631152	-3.673813622351486
FTH1P20	-1.501165114149111	-0.9498299338396222	-3.045783639775402	0.016869881313537848	0.05552751857640708	-3.078859282470513
CCZ1B	-0.5035539406323188	5.766246997270143	-3.047879687887903	0.016817665876628668	0.05538858071483751	-4.044925877385729
PRRC1	-0.6598308372792285	5.728091380135892	-3.0484377793306936	0.016803791695878298	0.05535386280778315	-4.041656470868549
ORMDL1	-0.510886432469885	6.5204400698961	-3.0486409472535003	0.01679874391757826	0.05534821220532778	-4.072002715527679
CASP3	-0.6552328252257018	5.78413005695384	-3.0505273645207938	0.016751951221925267	0.05520499163590412	-4.041971333798452
SLC15A3	-1.377489335070058	-0.4683710074935584	-3.0509789246446437	0.016740770573937278	0.05519004733277576	-3.1524164759894164
BTN3A3	-0.9622876963962501	2.2625326890256034	-3.0522536214563054	0.016709251315781392	0.05512990764875112	-3.5481787644546396
PARP12	-0.6522067113188008	3.7606739390675834	-3.052358012523342	0.016706672815885955	0.05512990764875112	-3.7898966541265176
NLGN3	-0.9352965493028091	1.8072916347633363	-3.052382729194898	0.01670606236572355	0.05512990764875112	-3.485953759865546
ZBTB41	-0.5834768621188458	4.404740402742395	-3.0537824160918756	0.016671531242771383	0.055049197298447296	-3.891101372929107
TBC1D9B	-0.5609542900299997	6.174701713107278	-3.054839510286804	0.016645501809714122	0.05498511128829393	-4.053130161944381
DGKI	-2.185786590862657	-1.0186205878516534	-3.055930948258414	0.016618671520986564	0.05492925677454046	-3.0532483624154123
GSTA4	-0.7690026905648031	4.994497391288268	-3.0560240966484677	0.016616383805473568	0.05492925677454046	-3.96576312820464
DOK1	-1.0528481956006515	0.9850581905760268	-3.0562859536644926	0.016609954395246967	0.05492925677454046	-3.3755690187644287
ELP2	-0.537998716091435	5.572110723348356	-3.058052878584414	0.0165666391425856	0.054822735508907004	-4.016361694124871
RHOBTB3	-0.5364731574050499	5.264919544823545	-3.058162219042331	0.016563962621508933	0.054822735508907004	-3.9905155931334315
DUOXA1	-2.747713304521569	-1.618066021175354	-3.0602654091117962	0.016512567456086567	0.054676481833760324	-2.9613560396389964
ZNF37BP	-0.6639649802535068	4.959111371096396	-3.061675944105137	0.016478192474931975	0.05460620487153735	-3.9528697681730254
RP4-713B5.2	-3.2878400116009487	-2.6517879150610852	-3.062953799821206	0.016447115855250168	0.054514098431420875	-2.8479730762506454
PGM2	-0.6532345156228243	3.8303885504911217	-3.0655473927172894	0.01638423065476375	0.05435990550239135	-3.7816287307536363
SEC14L5	-1.4254914143513964	-0.7541723405939522	-3.0681837402987195	0.01632056784469745	0.054170326005711415	-3.0780781748546495
PLXDC1	-0.9370206850534106	1.401428096625724	-3.0708794052618558	0.016255741535984948	0.05398752472928894	-3.4057186355637543
TSPAN3	-0.47996711713648743	8.253272957191934	-3.072154933281836	0.016225161619967145	0.053896741869206864	-4.079335989632405
FAM69A	-0.7614065029180686	3.357051058520253	-3.0754943620504327	0.016145387296593837	0.05366394588935902	-3.684947979840592
COL6A5	-3.50046205761733	-2.180330670040913	-3.0770515560477403	0.016108329235274475	0.053551489245130854	-2.8723290569437347
PKIA	-0.5722442123639722	4.328180003068368	-3.077543039849476	0.016096651502083597	0.05353409787707378	-3.8430310273858113
ZC3H7A	-0.4955214240566832	5.579944282279425	-3.078278203572116	0.01607920051597751	0.053495980076057985	-3.985790198676654
HBEGF	-1.2293499604777889	3.06474837059846	-3.0786975755677966	0.0160692545680722	0.053485821467156545	-3.6312919823840355
TNFAIP3	-1.2174470896640672	3.3917666698764775	-3.079042376357646	0.016061082020740733	0.053485821467156545	-3.6854018802626336
SH3TC1	-1.405286791530692	0.1126006504774458	-3.08069047285538	0.016022078818074437	0.053392999014726786	-3.2106851236932297
ALG14	-0.5897795022115337	4.168951110593556	-3.080769216421044	0.016020217799946824	0.053392999014726786	-3.813712680773835
CD47	-0.9482803271063416	8.201051301981641	-3.0815863343301153	0.016000919530478237	0.05335460198388136	-4.063055897240517
CICP27	-1.2110084459250672	0.8209292501394794	-3.0818999842022405	0.01599351840704814	0.0533406319724222	-3.3157960328063587
CREM	-0.682388524910416	5.226759390307062	-3.0819333673801137	0.015992730884037073	0.0533406319724222	-3.950346314859285
MKNK1	-0.5888348366228762	4.232572794243862	-3.0823637134523585	0.015982582494010893	0.05332557505886439	-3.821169241644176
DNAH5	-2.886532138404582	-1.2240050876357065	-3.084057545428806	0.015942704443770495	0.053235299177037426	-2.9815119506204586
TRHDE	-0.5946654831077787	4.478216155347092	-3.085766535152253	0.015902575625963925	0.05313334913933511	-3.852527494433579
DLST	-0.5323876104444194	6.239599563431078	-3.0858329153709243	0.015901019096915964	0.05313334913933511	-4.007499313613598
C19ORF18	-1.7116949618700552	0.5213576255933	-3.086190220042476	0.015892643524693075	0.05313222952931306	-3.2678375881989687
RIOK3	-0.6560374770634425	5.108429886833747	-3.0876307463571426	0.01585892323486301	0.05307129781476259	-3.929403955389766
MCEE	-0.8387084227033128	2.906599405371701	-3.090134833281465	0.015800485869881774	0.05291999794572825	-3.5881672190716136
VDR	-1.631964561602791	0.5091148714465301	-3.090493918836478	0.015792124561307134	0.05291329267028545	-3.25951490577496
C4ORF48	-0.6474755777615595	4.675708296544736	-3.092134125355198	0.015753991522934094	0.052817530319824856	-3.870304792577053
BAG1	-0.6171404022290883	5.800869623188779	-3.0927465654509865	0.01573977781094861	0.052791189350170735	-3.9779018991539075
SLC18A2	-2.246649193361534	-0.09505305660423255	-3.0940095302809008	0.01571050911060973	0.052715460900394355	-3.1548261841640093
SYF2	-0.5261127035161408	5.018222351660158	-3.0962575682473585	0.01565855340073086	0.05259947230865419	-3.9065151728767336
C1ORF216	-0.737920707269307	3.3868746123576576	-3.099056547825337	0.015594117259809259	0.052450930248718504	-3.653949466328773
RSU1	-0.5205710192821158	5.677880179722924	-3.099425770642951	0.015585638136980998	0.0524436515026575	-3.959915753677792
MEIG1	-1.5359715605660744	-0.34291730986686203	-3.100873644165254	0.015552434845702847	0.0523425309731061	-3.100825362103661
SSBP2	-0.5248905450830907	4.977198343713772	-3.1010500150400917	0.015548395320880933	0.0523425309731061	-3.894435659191148
MRAS	-1.8131588685791586	-1.0359295277623863	-3.101070369723217	0.01554792919683731	0.0523425309731061	-2.9851066852878203
CLDND1	-0.5858984322490484	5.3100291255245144	-3.101607651875094	0.015535630706833345	0.05232838986205537	-3.927689244797708
NPIPB15	-0.9947840367452262	1.078433267018007	-3.1020791624206194	0.015524846180807446	0.052302671443616805	-3.31821146735134
RP11-488L18.4	-0.8450613640080493	2.3078543900454944	-3.102184946144128	0.015522427747670044	0.052302671443616805	-3.478676829862698
EFHD2	-0.6037862910493548	4.054964952769753	-3.104324556698037	0.015473596925390912	0.05217234497235438	-3.7594048783778207
BRK1	-0.5092479343310536	6.19025402526215	-3.1063609165880472	0.015427272754474884	0.05206900491344713	-3.9742803728602905
YPEL2	-2.1625155155585887	-1.1869023429209817	-3.111387218895831	0.015313555929668328	0.05176935689718324	-2.947555694591851
AC009963.3	-2.0354474555179998	-2.0031353927008375	-3.1132564878635973	0.015271490476837382	0.05165869354985582	-2.840727126123581
ARMC9	-0.6731777160086154	3.575707331482454	-3.113534596978313	0.01526524240526591	0.05164807722735007	-3.6641283860861233
VPS41	-0.5628533176846071	4.682484104750337	-3.1139777118370326	0.015255292835053258	0.05163545113050735	-3.8376325942076956
CLEC3B	-1.9790481260356434	-1.9499491845466839	-3.115778928009041	0.015214919136071531	0.05153626497395397	-2.8430541207147066
MT-ND5	-0.39392985139405745	12.747769097968462	-3.116372355170924	0.015201642318274861	0.05151756393621534	-4.1772818830891385
KLHL3	-1.5452669028536787	-0.9121771717894348	-3.1168041006833285	0.01519199049516936	0.051505158222957315	-2.9815721918033753
NDUFA10	-0.5375009140575164	6.37472208967887	-3.1182010008426873	0.015160806517492277	0.051430930443020675	-3.96135123705453
ARHGEF28	-1.1943381418555576	0.5093598527839993	-3.119601412905854	0.015129611836024348	0.05135657530850775	-3.2159721921190627
OLFM3	-0.5232140684552293	7.7590223335755315	-3.1208724050060392	0.015101358577855245	0.05129211955410997	-3.98827034406328
AAMDC	-0.7375205101469486	3.5290561321867058	-3.121292801981502	0.015092025690480699	0.0512709050303117	-3.6442143721156137
SEPT8	-0.6697327396664301	4.434963344867028	-3.121656466177318	0.015083957184187329	0.05125397808350396	-3.791241495031726
PLPPR4	-3.7097502472818555	-2.251644884187741	-3.123943219081829	0.015033325752764625	0.05109238948796146	-2.800318271727317
PALD1	-0.9213244515185659	2.650746257102769	-3.1245617446907215	0.01501966165780983	0.0510563979685967	-3.495518724621123
LAMP3	-1.5907417048838957	0.4340050486864234	-3.124580730453317	0.01501924244290684	0.0510563979685967	-3.1971314225686074
PREPL	-0.5010775375091283	6.345118613051701	-3.1279766527651844	0.014944456845123572	0.050876588383062124	-3.9455099875539297
RABGAP1L	-0.5317074590172393	5.057562542510908	-3.128304539576554	0.014937256872217594	0.05086998142109125	-3.861527375224884
WNK4	-2.61806246078982	-0.9841012868064505	-3.129404497112637	0.014913129915914076	0.05081907566134938	-2.952051113118079
SLC22A18	-0.8281692403513725	2.2842556265986853	-3.1313249500775147	0.014871104275083421	0.05068963350165661	-3.4310807557972574
CNTN6	-1.0558970955410614	1.9324533837286602	-3.131968290161801	0.014857053873755011	0.05068963350165661	-3.381898948880972
CTBS	-0.5876072184293575	4.542692629206592	-3.1324607079351336	0.014846309037554937	0.05066413536156769	-3.7900500812363376
PRR4	-0.7216747813138871	3.289039179168273	-3.1328041349261118	0.014838820114751256	0.0506489854677155	-3.5858851575210506
CD58	-0.8702598755922843	3.136250839154796	-3.1341369818355203	0.014809793161371008	0.05058635101729545	-3.5584335428358065
ASB3	-0.5126689641108264	5.278480334545896	-3.1357056075057868	0.014775708054083937	0.05049583026137451	-3.8724078563420266
MAP2K2	-0.5440087786800527	5.878300828134814	-3.137453011305163	0.014737835602418023	0.05039751112220732	-3.9132873552950724
RNF111	-0.7376821251919639	5.231851057358799	-3.1384194407989034	0.014716933615145311	0.05033639835542596	-3.863969081909299
SBNO2	-0.9108980897792573	5.01160027908764	-3.1387611176046843	0.014709551293302632	0.05033639835542596	-3.8404438748347154
COL21A1	-0.49356922788745283	6.5926915845380805	-3.139136707758145	0.014701440740090792	0.050324861758484746	-3.9341502771709704
HFM1	-1.0077281216768115	0.9849026549991049	-3.1400427451853075	0.014681895028800187	0.05026831468425939	-3.2494878985259774
IL10RB	-0.6043794976584889	4.243197342060351	-3.1417627988853942	0.014644864116584265	0.05017255530370216	-3.7316466333991754
CNKSR3	-0.7190813044020254	3.376672557026147	-3.1430390987769905	0.014617450419980391	0.05008896926458723	-3.5850227258984213
CD226	-1.2889334385251463	0.7130342553167403	-3.144701115177058	0.014581833010985172	0.04998754684818425	-3.207170974344304
ZNF133	-0.7417441325228662	3.2256930470934844	-3.1465327798961917	0.014542686011518592	0.04989416502991604	-3.5543637180652783
SAMD3	-1.5188568596063385	-0.11740615609604028	-3.147245358042035	0.014527486502035891	0.04986299303829595	-3.0720008513738595
CDKL4	-3.3814978760191714	-2.471752672179873	-3.1476006867400215	0.014519913495071474	0.0498473012070364	-2.747901520517522
AUTS2	-0.6841067633429594	5.309120302916983	-3.148446593315373	0.014501901712173304	0.049795758845872735	-3.855604033702823
REEP2	-0.7676864141938653	2.8935240082677924	-3.149309954587836	0.014483542572958178	0.04974300219070769	-3.4958992659804795
TMEM17	-0.9842224168981548	1.6067931148738466	-3.14966565766806	0.014475985778908788	0.04972733149987509	-3.3127401483357146
ST6GAL2	-1.4881200267571744	1.0669935921618758	-3.151250705020587	0.014442362506008707	0.049622093268990204	-3.242823765676471
SEPT2	-0.5059544455357026	7.594064807626597	-3.1523037322302097	0.014420070425031576	0.04957394667265354	-3.934971925424661
GAB3	-1.7576667029948987	-1.230619814490391	-3.152392887030306	0.014418184728399872	0.04957394667265354	-2.8823280889512706
ANKRD23	-0.9857242651662792	1.1538092331509175	-3.1530411556546	0.01440448114079323	0.04955344392448938	-3.2509475753284414
OSGIN1	-1.46377499191422	0.8726428943249094	-3.153484782864291	0.014395111337284626	0.049531469691518615	-3.2149459249913694
TTLL11	-1.0032934284206485	1.5807774447559964	-3.156125464105994	0.014339470702875945	0.04937070250913486	-3.2996827529646406
GAGE12B	-2.142639245358171	-1.8474989718185097	-3.156791488382589	0.014325473067374904	0.0493327352635351	-2.7971767755923973
RAPSN	-1.960723341064425	-1.293975846561764	-3.1570761556275726	0.014319494699328115	0.04933260474199143	-2.8666980183291937
TDRD7	-0.9609053173845226	1.7990103157898845	-3.158656174059487	0.01428636016658172	0.04923887860692172	-3.3239565244868348
TMEM204	-2.1883354576155702	-0.9808754778396416	-3.164106064947463	0.014172690184247754	0.04887753556274314	-2.902363524012152
MOB1A	-0.4856699162014184	7.6924339116313725	-3.1646069834042168	0.014162290393048867	0.048861961183661956	-3.9189511080694097
UCN	-2.194773447466022	-0.7792256124043137	-3.1667579075856587	0.014117725577166262	0.0487385791126906	-2.9302567337434526
SLAMF1	-0.9926185321249543	1.4889642806366528	-3.16703931976394	0.014111905982841655	0.04872861672952537	-3.2716108130493335
SIRT3	-0.6673040705625661	3.8011737637834875	-3.1679637772536577	0.01409280605245023	0.0486829067647974	-3.6198247394098186
